device_id,owner_address,timestamp,steps_count,heart_rate,calories_burned,exercise_duration,activity_type,activity_confidence,ambient_temperature,encrypted_data,data_hash
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730570160,2155,124,213,20,Running,0.8536921329079871,27.362089658363693,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730562240,557,161,497,29,Sedentary,0.950528815243857,25.6357078075684,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730608200,3096,174,108,25,Cycling,0.9149920037634944,22.33572669422397,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730645700,3680,124,401,22,Walking,0.9680409145659694,28.998326284485326,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730601600,1835,96,394,27,Walking,0.9783983033468122,29.979186016710457,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730575260,3245,64,55,19,Walking,0.920158484030684,26.01241833313695,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730594760,604,146,349,21,Walking,0.9084594010733176,23.79842166280782,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730595900,4292,82,313,44,Sedentary,0.9806963466760495,25.32811103669539,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730606400,1975,100,215,34,Cycling,0.9312071463345596,29.870067444354397,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730560500,4162,116,138,40,Sedentary,0.904996168049148,21.24381344791248,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730703600,4283,65,267,54,Walking,0.8750218096573078,28.580992840577736,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730610000,653,134,211,18,Running,0.9711961127097531,28.254979740173937,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730697600,2279,130,270,38,Sedentary,0.9158151776329004,27.796451613923647,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730602740,4010,158,387,16,Cycling,0.8563585523902579,23.73689751623835,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730710800,3779,113,153,10,Walking,0.891158293208964,23.753417612816307,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730614800,4924,101,298,39,Sedentary,0.8836839806538094,29.75273118993925,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730517600,1833,69,337,36,Walking,0.9137145166723438,28.30660904214811,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730617200,960,103,413,10,Walking,0.855053448982735,28.01343258013473,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730678160,4127,82,63,23,Running,0.8754316008645024,24.275456551016234,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730539440,3967,124,148,45,Running,0.9825263982417466,28.407612315514903,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730630880,2843,74,335,36,Running,0.8929236076700279,20.411963088591364,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730662560,4974,177,132,15,Cycling,0.9852508391241812,21.482861403979644,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730674200,2354,123,375,32,Walking,0.969690541224895,27.72559838115653,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730685960,145,142,370,18,Running,0.9414751185593137,25.95435966533808,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730584320,4827,95,491,45,Sedentary,0.8636587990322251,22.66952464294839,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730543760,4966,162,119,38,Cycling,0.90551298381818,28.58011473490753,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730544480,4025,110,200,29,Sedentary,0.9674132967442074,24.230588771626064,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730587200,4373,94,441,43,Sedentary,0.9798893689183164,27.266124977341924,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730693760,1521,109,423,40,Sedentary,0.9142604397330452,25.065138652364176,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730557260,436,95,474,11,Running,0.9611370459611293,28.59330060452232,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730686200,1427,65,128,51,Cycling,0.8611155999538244,20.402046379980447,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730741400,2908,150,351,29,Sedentary,0.8569947289704042,21.60845267211653,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730678400,4645,78,199,28,Walking,0.8512098935267148,24.626748285321412,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730571240,4301,150,87,49,Walking,0.8891456736209935,24.25998596172107,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730670360,3189,74,309,12,Sedentary,0.9257087682830256,28.634589519868292,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730561940,341,148,412,10,Sedentary,0.9151000433304752,26.07092091908693,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730562720,1421,111,313,22,Running,0.9579967213402906,27.64881362685584,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730641200,605,103,331,49,Walking,0.9183304851614598,25.15064661052504,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730742840,3546,82,427,28,Cycling,0.960390539801444,21.71086868026955,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730722140,2698,101,119,45,Running,0.933397531934545,21.93693046617672,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730723760,749,80,449,36,Cycling,0.8964147877677714,21.089525496046697,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730725380,771,176,259,18,Sedentary,0.9105679186948862,26.606995666396728,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730658600,2738,126,137,37,Walking,0.999925606289967,24.884737600429272,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730671320,3869,152,152,46,Sedentary,0.913238728771132,22.2816339955238,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730741760,3149,151,427,18,Sedentary,0.9211241302228668,27.572941368867657,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730616060,2194,95,360,20,Sedentary,0.9084405012722137,26.24948468058023,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730628720,2067,139,242,48,Walking,0.8778906829440958,21.621066359131188,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730629800,21,138,318,32,Sedentary,0.9242543806525428,26.581181909708768,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730666160,593,126,139,16,Running,0.9984186397057108,27.200209832248763,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730702880,962,82,175,58,Sedentary,0.914667154392694,27.832462000084337,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730775600,4139,168,233,44,Cycling,0.8526374650213443,29.69470452897824,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730622180,1878,124,282,38,Cycling,0.9978206181094438,22.35291439323294,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730623200,2356,124,445,11,Running,0.8906339232137277,23.79413952695138,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730720700,2626,90,221,35,Cycling,0.9185794322938184,21.593185852503392,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730564640,1242,149,406,34,Sedentary,0.9279258423612876,28.47442736598532,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730735880,3153,139,220,36,Running,0.8678244633900885,28.298053836752885,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730627280,3392,127,268,47,Sedentary,0.8976511979298573,26.93486077390076,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730739000,137,161,297,23,Sedentary,0.9630578603775032,21.424687741096047,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730678760,3335,101,70,31,Sedentary,0.9650312897787396,26.694906324484457,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730779380,1464,115,61,19,Cycling,0.8667299565749045,25.38911269884695,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730593920,4794,151,376,34,Walking,0.8828317509063882,20.299656078653307,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730582220,193,118,137,52,Running,0.8534850772687974,29.770150134100422,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730583000,3160,127,432,54,Walking,0.9565775155858484,25.942962212130126,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730761020,4187,99,429,58,Running,0.9060215925478318,29.81841945105292,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730762640,3768,165,96,26,Walking,0.9899623455538384,20.610833802167008,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730789820,2187,78,316,26,Running,0.9395965772256716,22.809771777502434,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730637480,3043,145,122,21,Running,0.9017706128634824,26.443805275170742,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730690100,2531,84,435,58,Running,0.9469191691205708,22.20882660242943,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730756160,508,62,76,26,Running,0.8856333106485524,28.297752589252465,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730731680,1449,138,256,15,Sedentary,0.9796031489266896,20.6141876448534,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730602320,989,130,286,49,Sedentary,0.9678150343102566,21.20725906604288,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730760840,1955,179,52,35,Running,0.9775737167667212,21.89757864416734,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730696400,4515,94,219,48,Walking,0.8861404918239483,20.63523225321577,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730671140,1144,144,300,54,Cycling,0.8635979949287521,29.069759960493425,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730552400,2355,131,346,43,Cycling,0.8612148225308599,29.52402748885913,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730780460,2246,124,197,41,Running,0.8640470898897993,25.992438195848212,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730567040,3193,121,216,30,Sedentary,0.9189453407061438,27.80585634851861,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730824200,447,91,213,47,Sedentary,0.9810406717015788,25.283561859542083,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730798880,2882,143,313,33,Walking,0.9799935823421652,27.233444964978688,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730596260,3764,100,160,32,Running,0.9263661523479526,28.815734461815516,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730761200,2768,177,225,32,Cycling,0.9103092883433196,24.741668026593644,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730748960,2687,116,331,16,Running,0.9406999288890076,29.96603229038268,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730778000,3996,175,290,27,Running,0.9374323679066106,28.11330738803904,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730779560,219,79,496,17,Running,0.8554609226957292,24.558601246226253,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730558400,118,83,250,36,Running,0.8815507586694139,25.222312167663844,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730656860,4332,160,245,59,Cycling,0.8724751410661598,29.81845259220043,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730826360,1648,90,53,22,Cycling,0.9792295430320214,28.39400166370341,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730687100,4734,175,247,12,Cycling,0.9243783711097964,21.31218585650999,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730674080,3075,108,101,35,Running,0.936913418981168,22.493282770668333,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730618280,3203,85,82,39,Running,0.8836465652545761,26.077098207845744,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730676240,3687,169,345,47,Sedentary,0.8994009349027927,25.585287403336288,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730591280,4315,68,115,53,Running,0.8945502947125145,26.06017145974597,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730808000,4096,64,340,16,Walking,0.9594798875035634,22.80759943297597,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730838540,754,120,106,36,Walking,0.8626890797703077,24.414589983865035,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730564400,4590,156,156,41,Sedentary,0.9923350915614262,24.99782273272924,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730565000,1408,139,277,58,Walking,0.8679703053022748,25.422482013274667,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730741280,2364,116,152,29,Walking,0.899090962344655,21.45894132010268,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730830800,2951,105,207,51,Sedentary,0.8787103353951013,29.99351758574047,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730773440,2027,95,103,39,Walking,0.9404489078196412,28.4359202758631,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730789700,247,95,264,20,Sedentary,0.9821522098014792,29.37398452688749,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730865600,160,78,468,13,Cycling,0.8675048325627351,22.23446341440112,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730852460,1710,142,156,28,Running,0.970691095395858,22.58195243261928,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730854200,4342,78,109,10,Cycling,0.9800625306241512,22.33825108244193,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730765580,359,145,293,33,Running,0.9888702020311612,25.745194403275978,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730751840,2539,83,362,32,Running,0.990962586090476,20.43870717013182,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730662080,986,133,130,24,Walking,0.9845389720330264,26.444600512462916,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730586840,26,145,446,13,Cycling,0.9791635846332198,26.823201539545437,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730664000,1793,99,456,12,Cycling,0.971349192640226,24.695189764609538,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730787840,1974,163,372,29,Sedentary,0.8644608370777205,21.159436198029532,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730727600,1784,120,338,34,Sedentary,0.9513687166155388,27.509074554567988,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730790720,674,139,155,26,Sedentary,0.9787263329733606,20.77700275941682,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730885400,995,140,138,27,Running,0.8659414764765019,27.85580215211909,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730668800,4278,113,289,12,Sedentary,0.9796953364024662,28.4838598517114,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730810700,412,87,75,22,Cycling,0.9572813508123332,29.979889917289636,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730843640,2407,78,407,45,Running,0.995552319155404,23.29633251254872,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730829480,786,74,268,28,Walking,0.8680533629894471,26.415934892746503,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730831040,227,164,449,10,Sedentary,0.9517864802749398,26.21974110918144,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730880300,61,154,225,33,Cycling,0.8979999658630222,20.942027554869533,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730674560,2138,122,345,28,Running,0.98834419416244,20.436398814865314,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730627460,2399,90,103,54,Walking,0.9516984994681832,28.35165337979948,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730692560,2243,132,295,45,Walking,0.9144891383552284,20.50155663346956,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730903400,4874,117,253,29,Running,0.8826044505597066,28.684887009718793,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730743200,4717,132,454,38,Sedentary,0.8762178627596824,23.780209247849974,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730744400,1175,163,74,47,Sedentary,0.8697821114111157,28.16961128171122,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730631360,4541,78,485,28,Cycling,0.9080876787834976,25.807672411385543,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730779560,3212,104,414,34,Walking,0.9156552804300002,28.517723796594943,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730600040,4887,73,408,21,Sedentary,0.9416781640918964,20.764920028735876,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730864700,4098,136,407,14,Walking,0.9508808846131972,27.997644408631626,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730684160,3266,167,373,46,Running,0.9789274540630536,28.278338692676904,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730701740,393,114,187,45,Cycling,0.9475780492136354,20.934691958586356,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730786160,4728,167,188,28,Walking,0.8758615274017123,27.496200082230796,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730737260,4016,144,131,17,Running,0.9349122552992634,22.11356912526987,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730839200,1959,112,289,50,Sedentary,0.891668868730595,23.18802204698967,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730587800,3132,176,212,29,Sedentary,0.9437888127878876,28.02007796663267,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730842200,2634,68,116,35,Running,0.9240601530932558,28.286361966208812,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730690880,3753,75,210,36,Cycling,0.9718750979924808,26.10260450293005,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-8,PLACEHOLDER_FOR_CARTESI,1730777040,3314,143,310,50,Cycling,0.956821856970376,27.315353355223618,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730880900,4631,113,331,13,Sedentary,0.965344341584001,24.21118738296519,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730762400,3617,88,328,18,Running,0.976800769570058,23.0224730147376,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-4,PLACEHOLDER_FOR_CARTESI,1730660280,74,62,271,33,Walking,0.9766806657561636,27.47106982511701,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-9,PLACEHOLDER_FOR_CARTESI,1730816640,2663,156,308,38,Cycling,0.8836686433715712,28.47819274927204,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-6,PLACEHOLDER_FOR_CARTESI,1730783340,1901,170,88,56,Cycling,0.94669542615687,29.065234048032575,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730628000,4535,68,264,28,Walking,0.9958445047928683,22.119861937305828,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-7,PLACEHOLDER_FOR_CARTESI,1730838240,1865,166,379,44,Cycling,0.9235916093553956,29.721176152828345,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-5,PLACEHOLDER_FOR_CARTESI,1730664480,1489,114,75,38,Sedentary,0.9666166068153792,29.26649918389742,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-10,PLACEHOLDER_FOR_CARTESI,1730735640,280,70,283,11,Cycling,0.9434004279712176,22.172438471862908,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-1,PLACEHOLDER_FOR_CARTESI,1730860200,1919,72,251,51,Walking,0.9016337833434972,24.775860003599767,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-3,PLACEHOLDER_FOR_CARTESI,1730897100,3649,155,389,17,Sedentary,0.8683759468041964,27.770221592311735,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:health-tracker-2,PLACEHOLDER_FOR_CARTESI,1730792160,1917,150,282,11,Cycling,0.937630826138024,22.3655068910412,CARTESI_GENERATED,CARTESI_GENERATED
